TenantId,IncidentId,IntegrationName,EventId,EventCreatedTime,Severity,Status,TimeCreated,TimeClosed
4d58c236-cc73-4e14-bfe0-e00bb5212b57,inc:94e5e6e56e57488e82308ef1e676ddba:2504f90d7b96467e9181169b92940df1,crowdstrike,5e10331dd2674fa18e9380a7be64628b,1675497186459,Critical,Closed,1673752021161,1673953653960
4d58c236-cc73-4e14-bfe0-e00bb5212b57,inc:b8abef1479604058aa7428f141edc5d0:a606b1e90a0c4c9c9fd044d1b4f2061c,crowdstrike,d3fba9ad47c34150a84937e1822de2b2,1675497186459,Medium,Open,1672256532799,
4d58c236-cc73-4e14-bfe0-e00bb5212b57,inc:49e9cf64b03a479aa94b6a1d5f1b2e24:78bc096478b6498f9b092531028c231b,crowdstrike,38616d4628b1402c93550d63fa0d568a,1675497186459,Low,Closed,1674488583278,1674561154817
33qr3gs8-41u6-32i6-2672-h361u7j631ht,inc:c3391f9abbe940ecb985615c67e2f7e1:cc775090ff834ee9b55e0e4706359d81,crowdstrike,b4179e773678419290b736d2a269b406,1675497186459,High,Open,1675103403320,
4d58c236-cc73-4e14-bfe0-e00bb5212b57,inc:6432b65dc0f04b12a7bcc0d8d71f1bdd:221f12abf9ad447a85c594d65ddb5074,mssentinel,5ed2a69c7e4b4730825e02609a85f4db,1675497186459,Medium,Closed,1672192432732,1672307206671
33qr3gs8-41u6-32i6-2672-h361u7j631ht,inc:98355e3b5a9a4c23914bb7435986ae5b:8e5558d2cfcb4ae8a23a52712f431a43,crowdstrike,36ad278d29e7411fb04adee26dce0c70,1675497186459,High,Closed,1674626500808,1674739006385
33qr3gs8-41u6-32i6-2672-h361u7j631ht,inc:d2b605d0ef974306b04992e26823b011:985a48ad460d46d6b960842393257b05,crowdstrike,9f02a4646eaa4001b4366ce587373582,1675497186459,Critical,Closed,1673166207952,1673448797912
4d58c236-cc73-4e14-bfe0-e00bb5212b57,inc:30d8b8dbdbd14085a46f1331fc413fb5:540fae8c549c46a7a42d48d5a9ae2dfa,crowdstrike,f58de37416d648de9ace7c6aeb192fce,1675497186459,Critical,Closed,1673761555446,1673872132402
33qr3gs8-41u6-32i6-2672-h361u7j631ht,inc:4efe74cd3cb64d5d809dae36a751b5db:d8b3cf1f58c64b0ebd035a3cf8a9b626,mssentinel,005b97928d3145a89432f0d7036f4495,1675497186459,Medium,Open,1672234906074,
4d58c236-cc73-4e14-bfe0-e00bb5212b57,inc:6d292bef604647aa9d16dbd72007a89c:680c7a09b2fa4a35b08db44b1d167603,mssentinel,4cd94dcba53d46afaace28b34a227a6c,1675497186459,Medium,Closed,1671944104954,1671993106499
33qr3gs8-41u6-32i6-2672-h361u7j631ht,inc:e4d07f2298304c7fab6054bf18e66336:af47224aca01412db32e8a7eda2c0a2d,crowdstrike,40524da622ee48a3a6cbae8add0a9438,1675497186459,High,Open,1670979322889,
33qr3gs8-41u6-32i6-2672-h361u7j631ht,inc:bf0714729196481ca042ce7f23219544:c43d016474c543d4a56dd017f963bb5e,crowdstrike,d0cf06b872064f0280af0b00dc4593eb,1675497186459,Critical,Open,1674603174430,
33qr3gs8-41u6-32i6-2672-h361u7j631ht,inc:dd6226e35b774a63a03969209a7c394a:504d814b382044b28dac188b4fabd71e,crowdstrike,196cc4db399a4bb4b155f837db599592,1675497186459,Critical,Open,1674640546388,
4d58c236-cc73-4e14-bfe0-e00bb5212b57,inc:b3882f7c4e3746bda60fb13ad1e8d3d8:4141634054004f9d948c05f20f64f582,mssentinel,25c07d668c5c49cb98ce12fe203162f5,1675497186459,Critical,Closed,1671511560009,1671766030187
4d58c236-cc73-4e14-bfe0-e00bb5212b57,inc:ad8ee3ae85e8420fb73530f74f39fb2c:1611748fcb0c4af5a1766e970ca4cd7e,mssentinel,bdf6dae5f44246d9a930652ad1f51a40,1675497186459,High,Open,1674157933945,
4d58c236-cc73-4e14-bfe0-e00bb5212b57,inc:f226d95847034abab8cb453b8b3e151c:6358ea6131ee4014ab9b16181a71c832,mssentinel,6701ef25f69741acacd9235fdb6953e0,1675497186459,High,Closed,1672161164059,1672290165724
4d58c236-cc73-4e14-bfe0-e00bb5212b57,inc:4546e635e6be4b89b33fa0a17c62c5df:a54cf30cf86549d580e9b42b3c33a266,crowdstrike,a9abd8f8217540f9867c96e4cc374932,1675497186459,High,Open,1672684134017,
33qr3gs8-41u6-32i6-2672-h361u7j631ht,inc:1f494a2e091e407ead49a66f7c96e6c2:7047b64fe4fc41b1917b4b4209951925,crowdstrike,6dc3af1e47e84d208b3a1fef6bfe6d9c,1675497186459,Low,Open,1674215912735,
4d58c236-cc73-4e14-bfe0-e00bb5212b57,inc:0547f4b95b904b9d8cd90750340a9228:af329503abb24b56bca195c7cddffee7,mssentinel,78408fe291e24342bcb4030d02c2a07f,1675497186459,Low,Open,1670715763577,
33qr3gs8-41u6-32i6-2672-h361u7j631ht,inc:bf3e60170c944912815c417c620a38e9:4268d42e70c74a888728e70e61015dad,mssentinel,f28db3b9b2f34746882c980f46556353,1675497186459,Critical,Open,1672490654674,
33qr3gs8-41u6-32i6-2672-h361u7j631ht,inc:1992fc99679f46a5b33a1f5bab9df19c:5f3dc531b6b04057825af57ce28be849,crowdstrike,5d1ef2ff0eb44b398078013022dfd129,1675497186459,High,Open,1670723753855,
33qr3gs8-41u6-32i6-2672-h361u7j631ht,inc:7bf10b4062d34f3c86ff686d92e4a343:2ff48d7ae3904daebb598c407a299de5,mssentinel,df51b5487366424497632082681cecbb,1675497186459,Medium,Closed,1674714534687,1674830311112
33qr3gs8-41u6-32i6-2672-h361u7j631ht,inc:20ef2e24b768470ab1b2b27ad0181ede:3972a5848061438692438d46af42a7a7,mssentinel,fff23eb386a64bf98843ad454e79c0a9,1675497186459,Critical,Open,1675080233965,
4d58c236-cc73-4e14-bfe0-e00bb5212b57,inc:0aeffb3e9ff74c0ea4def611d6a202bb:dc78558d149d487fbfa9bda8f7adcb2a,mssentinel,96659ea28166454584222f9fd1c45fa8,1675497186459,High,Closed,1673253903932,1673381488187
33qr3gs8-41u6-32i6-2672-h361u7j631ht,inc:b2406b777c56449884bf9b6518dcaec5:bf7bf093bf704e5b8b34e6d86d8b72c1,mssentinel,28b25a2c4533442fa00605a1604eabb4,1675497186459,High,Open,1671552782127,
33qr3gs8-41u6-32i6-2672-h361u7j631ht,inc:5ce4a9edceb946b4ba94cdf65a8ce287:34b1b3068ac7446aa9344dd857c4dc8f,crowdstrike,b1ac9419f8034288b376b5b95492144d,1675497186459,Low,Closed,1674581562273,1674798106555
33qr3gs8-41u6-32i6-2672-h361u7j631ht,inc:c238f05c2a514f4e86d1906c36e57db9:e99c307fae29474088df734582f134bf,crowdstrike,2cfa0285c2c844edb64b41178b5f76b6,1675497186459,Medium,Closed,1674288164114,1674421757324
4d58c236-cc73-4e14-bfe0-e00bb5212b57,inc:b34437099a244eec833f63759a567910:3124f1ac901a4935b01819dddb7ac118,crowdstrike,6f331920699144118f8eefc959eed045,1675497186459,Critical,Closed,1674164604968,1674336482233
33qr3gs8-41u6-32i6-2672-h361u7j631ht,inc:ccabfc5dd7734f22ab6457349e40e312:6636c9b92e2e4b88b348b020141080a8,crowdstrike,038c4de46f614a9f81e7b72f8150f324,1675497186459,Medium,Open,1672557633985,
33qr3gs8-41u6-32i6-2672-h361u7j631ht,inc:1a76b106ee1b46fca64ab7966f099741:429070d9c89d4c968235a4a7aa5e506e,crowdstrike,658906eb05d14ff0ba4dd4a387bbd7f8,1675497186459,High,Closed,1673587004498,1673636837022
4d58c236-cc73-4e14-bfe0-e00bb5212b57,inc:6f96e77e1e4c492db604acc64ee4920e:e06f8d31988947dba8e917f319bca600,crowdstrike,9d6d30fa35ac4e0d87cf2420650bb76c,1675497186459,Low,Closed,1671374397595,1671550540415
4d58c236-cc73-4e14-bfe0-e00bb5212b57,inc:100a33d7f7534979b8f60b65e4d2dd8b:4e1e24979de245698af12283353f7c8f,crowdstrike,1ab66358ef724f0f8b4c4dcebd269a99,1675497186459,High,Open,1671999598407,
33qr3gs8-41u6-32i6-2672-h361u7j631ht,inc:283c5488306e466e81cbc6686fbd06fa:a7f34250ef544e3da46239fb965d2f1a,mssentinel,633f8662814047e8ace9ffea4e99c005,1675497186459,Low,Closed,1671664527382,1671782288730
33qr3gs8-41u6-32i6-2672-h361u7j631ht,inc:704efc0052764e179a1d81c2bf065c5a:4df4b706e8784bfd8fb8fb556503cfba,crowdstrike,4d30d2f5d7b2403583a3682767b7ca17,1675497186459,Medium,Open,1673081593197,
33qr3gs8-41u6-32i6-2672-h361u7j631ht,inc:02e4bd202900455496703d2797e5a492:9af85cf78f094593b802e0dda0886c46,mssentinel,dfbd3cb410874e57bc8b2a4542c9d4d3,1675497186459,Medium,Closed,1673886046231,1673896030944
4d58c236-cc73-4e14-bfe0-e00bb5212b57,inc:74eb24bad0964385abca3bd663dc7eb5:10249510202c4e0082a0ca95215d9982,mssentinel,d14933215d224a8a919e58e1dfdce63e,1675497186459,High,Closed,1672141477929,1672230745614
4d58c236-cc73-4e14-bfe0-e00bb5212b57,inc:e6400a0d72b540c6ba2360e1b38f4255:03187f80c719467183d35f9fdd6f6c4a,crowdstrike,e6269e882b5a4bc2bf516cac9d919e51,1675497186459,Critical,Closed,1674725421481,1674913525308
33qr3gs8-41u6-32i6-2672-h361u7j631ht,inc:301fa83dd2e04abcb8ac06ddbbf7825a:4bc43a82f93342e6b8593a2b7784b1da,mssentinel,e8cd15d0ee6f4faba9d5081a60223527,1675497186459,Low,Closed,1673241061772,1673524135126
33qr3gs8-41u6-32i6-2672-h361u7j631ht,inc:5a43e1ca823a448a875bcb59d1a29656:b32bb52cfa474a43b2094ee6136965dd,mssentinel,748bd1f6dc0842068c0f81efe19c516f,1675497186459,Low,Open,1675589753245,
4d58c236-cc73-4e14-bfe0-e00bb5212b57,inc:ef988e77e7ad427394f5bc6ed830e5a7:2b7959b2835646d3b0c9fb45b7363e59,mssentinel,c3ebe1546c4d464a80626e3355efdb32,1675497186459,Low,Open,1673060068499,
4d58c236-cc73-4e14-bfe0-e00bb5212b57,inc:29f548d6c33e459ca6bfab6244530e58:ef35a6eb038d4ddb86b6379592c8590c,mssentinel,b918f21104fd4d2ca54efc1b5ba88b7f,1675497186459,High,Closed,1674053725543,1674208881829
33qr3gs8-41u6-32i6-2672-h361u7j631ht,inc:9e1fe2a2475245f0a6d2bcf94e5fd29b:e1e48ce0684d47c482eb3f307c35fd65,mssentinel,d375f22037e7473d8cf0648ea9d6e98b,1675497186459,High,Open,1673178883201,
33qr3gs8-41u6-32i6-2672-h361u7j631ht,inc:ac6c8104d8a0494f8f2ed9f93c9f35c3:12b3712d7e6d4904a0d2779f79bfd1d3,mssentinel,d3e73da27136440386d5f5beb6e84a8f,1675497186459,High,Open,1670842161964,
4d58c236-cc73-4e14-bfe0-e00bb5212b57,inc:823e9c800bcb4f30824f486bc72741e3:46c684109362468c9f34ae545383b37e,mssentinel,b156693b3fd24d59ad0a6f713beb1a07,1675497186459,Critical,Closed,1674358732184,1674606723045
4d58c236-cc73-4e14-bfe0-e00bb5212b57,inc:d02744eccaa546569b5df7a784189f09:345f5e31ca404d67b0cc9049bd361515,mssentinel,bb73d39868f34481b6eab25f820db23a,1675497186459,Critical,Closed,1670945921773,1671124779194
33qr3gs8-41u6-32i6-2672-h361u7j631ht,inc:8a5b5b0802854c1b9546284723cd427a:77f8840359d2433798725b2e009407d0,crowdstrike,86b16dcef25944c49ce36636bff27074,1675497186459,High,Open,1672157918467,
4d58c236-cc73-4e14-bfe0-e00bb5212b57,inc:fb5c4a5834d9439d86d090f6657b771d:0f349bf422844db79ca2b21446316c19,crowdstrike,46af0f9eddc44fb6953573a84edbd1f3,1675497186459,Low,Open,1670390995255,
33qr3gs8-41u6-32i6-2672-h361u7j631ht,inc:f5d5b1b3b0384cc3836e2bfe1aecc9bc:67d1b74d8c1d438da77f3a4672e165d6,crowdstrike,5b93d249d02244cd9e4a5f74e1e5daec,1675497186459,Low,Open,1673888128668,
33qr3gs8-41u6-32i6-2672-h361u7j631ht,inc:1c5f400d6f124d3291aae023847ef4c8:03f1060af2dd48c59cab17a7c0556a4f,crowdstrike,1ff29aad82b04db19c9072e1cad3120b,1675497186459,High,Closed,1672002685992,1672252642128
33qr3gs8-41u6-32i6-2672-h361u7j631ht,inc:03e9e03d18bb4a02a00d047656a7a21c:d8da06ba4f5b4ae0828c31882a4e0d5b,crowdstrike,375f10258fde48af81296bc53515281a,1675497186459,Medium,Closed,1674346900643,1674593332621
33qr3gs8-41u6-32i6-2672-h361u7j631ht,inc:b0e2b26661bf4f5d96a38da357814276:ad5190a961e746dca9d76d2304e9a4ad,crowdstrike,2920fbca463b44f2a0a544dc92d93820,1675497186459,High,Open,1673563375962,
33qr3gs8-41u6-32i6-2672-h361u7j631ht,inc:089401c99e4e4a8faafcf7cea4c648d2:59891700dded44e681866a88a26ab3fa,crowdstrike,4d7dff65a0c146eb99dcddc9a952f09d,1675497186459,Medium,Open,1672836285851,
4d58c236-cc73-4e14-bfe0-e00bb5212b57,inc:492b6201cade40758e9b948ff26b20cd:d062f137939c436e95331805ec5beb2f,mssentinel,e4102f046a72415e87315d6607cc1c04,1675497186459,Critical,Closed,1673690080404,1673870744028
4d58c236-cc73-4e14-bfe0-e00bb5212b57,inc:3ea0d725f1a5432b939179fc94fa580e:deab37f390ae48c4af316b0018240d18,mssentinel,312b24a956cd4a079f6c1212905bfec9,1675497186459,Low,Open,1674981212448,
33qr3gs8-41u6-32i6-2672-h361u7j631ht,inc:4eeb655864844455a2fd211978cb8ad4:8b3a2c8214ff417bb2e69a2b6b00f3a1,crowdstrike,115875a16fb94b2da763a5c7b94e1b19,1675497186459,Critical,Closed,1674377785593,1674441875837
4d58c236-cc73-4e14-bfe0-e00bb5212b57,inc:10eee633950c4bedb6b05633e709ddef:1e0b3108e6604d2dbfcc6142d584c196,mssentinel,0be56d6155fe48c3893169e6047b9d6b,1675497186459,High,Open,1674060922566,
33qr3gs8-41u6-32i6-2672-h361u7j631ht,inc:63c17c7b9d2145f187fb21987ae30819:ce9a7721775b4f198662f40491b265ab,mssentinel,c9baa4a6c42c47339201827cb78429ee,1675497186459,Low,Open,1672987550952,
4d58c236-cc73-4e14-bfe0-e00bb5212b57,inc:9a1b7567ba1442ab864cacc047a9a6b0:e8d602b5377f4512b2b6e500ae790aa7,mssentinel,b0fd7e396f764512a720670b9ff2a83f,1675497186459,Low,Closed,1670606234082,1670630789650
33qr3gs8-41u6-32i6-2672-h361u7j631ht,inc:42062bb88f2f45f1bcc06c0f9f5c2c26:a011c64109b744fa85300acb34ceca2f,crowdstrike,fb6f231ec1de4a8fb496c6b81c04b83a,1675497186459,Medium,Open,1670930050291,
4d58c236-cc73-4e14-bfe0-e00bb5212b57,inc:5aafe285bd9446118230ce6f221a434e:925fa247b5fc432896df6aca76848ae2,crowdstrike,def791a4d4ad4d92b739f57839c5f095,1675497186459,Critical,Open,1674936306790,
33qr3gs8-41u6-32i6-2672-h361u7j631ht,inc:c50a64cd35b040e8b48b5f67f7968833:a106e2e789244bf383584187e97fe81c,crowdstrike,52596999d3eb440486526dc1d87f2c94,1675497186459,Low,Closed,1672326517745,1672363613545
33qr3gs8-41u6-32i6-2672-h361u7j631ht,inc:93d0636d71c34fbbae7ad99de3427db9:3db66fb6005a495580776b94e8400ac0,crowdstrike,6f5e58c4964c4d5cb6979a3c3f586908,1675497186459,Low,Closed,1670578544415,1670656809606
4d58c236-cc73-4e14-bfe0-e00bb5212b57,inc:fdc8109623ff474c86ac3e667d1b66c8:0ddcc1d2ea8f4c449f035faace1f1b8c,crowdstrike,b1b6e09f8c3c404dbc1866fc288ca4d8,1675497186459,High,Open,1673329994116,
33qr3gs8-41u6-32i6-2672-h361u7j631ht,inc:9b8698fda3544feea6d1fdc26e2bf054:5166406ff6b6479c91312293a0aa1d1d,mssentinel,c9294dd2db4f485b9bd7d3bcc632d987,1675497186459,High,Open,1672770046624,
4d58c236-cc73-4e14-bfe0-e00bb5212b57,inc:5deb9f4caaf64d6e86cba33cb812a63c:a39d1976a39449cc8f86e2a36e2d7dbb,mssentinel,1f3c43623c1f441a8393576badde7042,1675497186459,Medium,Closed,1671847544667,1671869483120
33qr3gs8-41u6-32i6-2672-h361u7j631ht,inc:9cd4cdfceb964bbdb6166f8a92d7c63e:52e480e19c2d429887f76463efdea0fa,crowdstrike,d16524649bff4d84bb3a3a8d042fe0f8,1675497186459,Critical,Open,1674457653592,
33qr3gs8-41u6-32i6-2672-h361u7j631ht,inc:abba9272432e4bbf85fd60f0479e2bbc:2e8762dbb55843ebbcf1e6bab43b76fd,crowdstrike,fb44159a3f1f4e2791d540860b23e83f,1675497186459,Critical,Closed,1670836582546,1671038621052
33qr3gs8-41u6-32i6-2672-h361u7j631ht,inc:8641418c6b0344958cfc2aa1c6679c17:8b532a51e77b4972af5f3e9c064c9ecf,mssentinel,3ecb376ee4024f4691aa2ec07e176424,1675497186459,Critical,Open,1672501156870,
33qr3gs8-41u6-32i6-2672-h361u7j631ht,inc:77494227260d4bdf85b89c8cb46b82bb:2cf16550068c470b901fdc32d3dfe703,mssentinel,0620b76dc04b4f4680cc25b15dbffd3c,1675497186459,High,Closed,1674858502626,1674898326060
4d58c236-cc73-4e14-bfe0-e00bb5212b57,inc:c614a6bb83d64c1cba0474d470bebf4d:923a0e0b68944b4bb9f613ea9d404c69,crowdstrike,2a2ea2ae3bd74f5daf3889352fff8a93,1675497186459,Low,Closed,1672512121566,1672809687987
4d58c236-cc73-4e14-bfe0-e00bb5212b57,inc:b274a7f700324443aab6d4174527ec23:d62ba79fa02a42648374a7961749f372,mssentinel,8b22cd46ab7c42c5b4840e4c450a9c77,1675497186459,Medium,Open,1671901012695,
4d58c236-cc73-4e14-bfe0-e00bb5212b57,inc:4a40ab9835374d0683d4adb0d0468cc3:7701ba51dc0e4653aa3d6fdd6c6c8e5e,mssentinel,c737e382d7f343cca453c2b0d271b4ee,1675497186459,Medium,Open,1675468307619,
4d58c236-cc73-4e14-bfe0-e00bb5212b57,inc:8e160a4af6a84cc78e84c0c5f53b4846:07f5c41cd8ff4fa6b46a34cd71999c66,mssentinel,67f679ee0e0948258b51fa98824c34e9,1675497186459,Critical,Open,1675173456975,
33qr3gs8-41u6-32i6-2672-h361u7j631ht,inc:90d8d77c27e04ac7adbaafa5248efd92:baaf0c5c161941c79d02cee4fbf33494,mssentinel,d8cd0879b2784d7f8b82e507025070bf,1675497186459,High,Closed,1672475650817,1672488894228
4d58c236-cc73-4e14-bfe0-e00bb5212b57,inc:e6d15d4de7954026a400cc64d2645434:5f8b763d8ff649139b8868a8abd2dcab,crowdstrike,03ea14905e2f4032a78ae9c9d29895ce,1675497186459,Low,Closed,1672663256056,1672898485384
4d58c236-cc73-4e14-bfe0-e00bb5212b57,inc:7269aea85f6e4434acd201f17192a9e4:063e977fde4d4f999ee4f2b6d40e9d54,mssentinel,2cf428e94b2849e8981fe9155e1c1181,1675497186459,Low,Closed,1671382683470,1671571178146
33qr3gs8-41u6-32i6-2672-h361u7j631ht,inc:4f5be40d4583459ca362819306aa6720:63a405ca4ff844708adabc92046d3502,crowdstrike,8f1a7194a751417faa4a395ca4ec63a2,1675497186459,Medium,Closed,1674890207846,1674981778436
33qr3gs8-41u6-32i6-2672-h361u7j631ht,inc:432209ed21154eac98c551aa7083301c:5e83deccd58448f3922945ab812cf3f1,crowdstrike,b026c4e8b26c40b2a3127ba514117ea6,1675497186459,Low,Open,1674573442451,
33qr3gs8-41u6-32i6-2672-h361u7j631ht,inc:206d92f0309b4fd9a713918a1c4942fa:7c36d578485a4389817e7f922da5b4a7,crowdstrike,e8fc2da189fc451b9641cf8950820723,1675497186459,Critical,Open,1675237291907,
33qr3gs8-41u6-32i6-2672-h361u7j631ht,inc:283fddef8c6844918ec4d245a7ff1c5d:f9cd53a46e1f4c1e9b596d636bbe4e0b,crowdstrike,35538e5bf5c74322917512c80dd61d32,1675497186459,Critical,Open,1674844702451,
4d58c236-cc73-4e14-bfe0-e00bb5212b57,inc:62d3f50ed99a4bb3a9005c8fa6d9282e:6a66830576b0417b9c9a14e33cc31839,crowdstrike,f40fc8981723455884aaba2046c61603,1675497186459,Critical,Open,1671918072637,
33qr3gs8-41u6-32i6-2672-h361u7j631ht,inc:54902f72053d477288ef77b08d4f7c23:0ca675cca23b41a58a8881b012a4c95e,mssentinel,999a13517512401fa897635bb645652b,1675497186459,High,Open,1673740868353,
33qr3gs8-41u6-32i6-2672-h361u7j631ht,inc:ceba0576048c43d4a017fea92fbc0586:a535282a6e4d4477a34d622c26e3163c,crowdstrike,bc47e21de85d4b68bbcc4ad3c186af3b,1675497186459,Low,Closed,1675252248167,1675374635652
33qr3gs8-41u6-32i6-2672-h361u7j631ht,inc:e5bcaa7cddc44652ac244dcfcf824c24:08954cd7ab1747a78aceedebecf4084d,crowdstrike,ac57691838c44e9388a537ffd8ad45fc,1675497186459,Medium,Closed,1671192183333,1671200269584
4d58c236-cc73-4e14-bfe0-e00bb5212b57,inc:7c129facd6f846b185245fa4e62cbf6d:dab57a57b5a24b73898b6df9bfa4a73b,mssentinel,dbf01ad54d4a45bea43672b3462521c3,1675497186459,Medium,Open,1673471048053,
4d58c236-cc73-4e14-bfe0-e00bb5212b57,inc:02dc28773b7f4c148081bbed61d82b0b:3904e0ffdacc4a8fa95617969c1f7e68,crowdstrike,ef59fe0b25264dbc9a7fdc924d8af8a9,1675497186459,High,Open,1672556043798,
33qr3gs8-41u6-32i6-2672-h361u7j631ht,inc:ac3079b0576941eeb06a4b9092ffab0b:8587518ed53d4edd9e366e236a817846,mssentinel,a8ace8d4327b41c697aa7aa2422c5180,1675497186459,Low,Closed,1670724724615,1671024517783
4d58c236-cc73-4e14-bfe0-e00bb5212b57,inc:60ba5f9ad93049c49487bf2d742821b1:3342396b0a7648a8826ba6b3235c1a46,mssentinel,8dd32e6a6c9140ab9a4be8d0aca2733b,1675497186459,Medium,Closed,1671767191790,1671850957007
4d58c236-cc73-4e14-bfe0-e00bb5212b57,inc:d52d2999c5da4e2c91fed9cfc425b501:cb2b465af41b496380ba7ed359c997bf,crowdstrike,c7ff2dabe0ad42a797d80d776f326ab1,1675497186459,Low,Closed,1675294019640,1675369952176
33qr3gs8-41u6-32i6-2672-h361u7j631ht,inc:4daf79df24504cb4aa27db29147b6c26:73425568cc844914aad51f24166ac100,mssentinel,15774681008e41b680ecab9e036fcafa,1675497186459,Low,Open,1672200967758,
33qr3gs8-41u6-32i6-2672-h361u7j631ht,inc:402f42fc73cc4213a487aeac91d5b353:cb447a2dd9b2457c8da83d7dffa3bb4b,mssentinel,15d1e2f6e7fc4139a8adf25c94c683e6,1675497186459,Low,Open,1675440199106,
4d58c236-cc73-4e14-bfe0-e00bb5212b57,inc:ace22890b8ba49cfa5299a45158e59e5:f205188415e546039cd5e028a0ae41c1,crowdstrike,f3b064f1cb0b43908c99c3616aee59e0,1675497186459,Low,Closed,1672957034162,1673239306942
33qr3gs8-41u6-32i6-2672-h361u7j631ht,inc:91cba54a73c14d4d9beb253c6d9da461:e385e2d6f2fa40019c29466e8d4112d4,mssentinel,4e8c984b733549b29a6ab18743b8e5ce,1675497186459,High,Open,1671004995504,
4d58c236-cc73-4e14-bfe0-e00bb5212b57,inc:8f8c3382e2e74da7968a5fc685bdb4da:6f69441e6d144ddda38e571f57ae39a0,crowdstrike,089136acff884a848b434f5b8ad22d2f,1675497186459,Critical,Closed,1673779863130,1673837005761
4d58c236-cc73-4e14-bfe0-e00bb5212b57,inc:095d5773f7a54fe4afe711c64d85ed1c:9868d357f5f641a4b1802feaafc370a3,crowdstrike,f04a19a0d08a4bd8a5b56a15a023091f,1675497186459,Medium,Open,1674172666947,
33qr3gs8-41u6-32i6-2672-h361u7j631ht,inc:1fad97fea332408faba120dca4fbfab1:341b210d7e42479d907e4ba43de1cfb1,crowdstrike,61e594697a2d42db8d93b0e3c30fe821,1675497186459,Critical,Closed,1674270496103,1674435638190
33qr3gs8-41u6-32i6-2672-h361u7j631ht,inc:24fe2a3679314e2e97051f6f08c1d988:f46e6b62749b4dcbb627432abb9fae8f,crowdstrike,8ddd541520ff4b19b27fca4f9e211469,1675497186459,High,Closed,1672540244951,1672723344441
33qr3gs8-41u6-32i6-2672-h361u7j631ht,inc:91557cfb63834bed9f8c843ddbca7226:f39d4f42215546b6ad673acc6023517e,crowdstrike,ed9ce818ae774ebb8992525ba6ba46b5,1675497186459,Critical,Closed,1672564464518,1672624048088
33qr3gs8-41u6-32i6-2672-h361u7j631ht,inc:d02cbbd4b017481cab5a3c3a2a51c1c5:6f66c390ee84455f87235f36af15499b,crowdstrike,7c4d87e8dcc54b10bebcd5046089cf83,1675497186459,Low,Open,1671284649819,
33qr3gs8-41u6-32i6-2672-h361u7j631ht,inc:b35b5f529a5c433f96d5f993e1ef6215:705de8ed42374222b7ab5d68a00584fe,crowdstrike,e98f323901634b478d7ca97a2ffa0cf5,1675497186459,Medium,Closed,1671664611861,1671827481114
4d58c236-cc73-4e14-bfe0-e00bb5212b57,inc:f88822358c2146588344d5ff41f2f4dd:2505f88591554e8ca975742320a147e2,crowdstrike,9eceaee2839f42df8fe04b30192ed153,1675497186459,Critical,Open,1672710422906,
33qr3gs8-41u6-32i6-2672-h361u7j631ht,inc:ad5d9e90249846c0ac2a6d3a80cf7ef5:291716841ec248f5b8ad4c558ff6b5fb,mssentinel,a6b2ff376a644cf3afba0a8cca04a64c,1675497186459,High,Open,1673780685039,
4d58c236-cc73-4e14-bfe0-e00bb5212b57,inc:1ae22f46d7f34449b4c8f8fd0e278b73:8b0d3000057842019d46a2febd3c6ce4,mssentinel,d64a7f4c5ab14b66bb9675338edd7e93,1675497186459,Critical,Closed,1670498701071,1670703381715
4d58c236-cc73-4e14-bfe0-e00bb5212b57,inc:c2a907336dbe4aa5b688207a1e71407f:1ac9c013968a4ea39d799bf0104f6683,crowdstrike,2b4b9555ebd440b787c07e2937a48737,1675497186459,Critical,Closed,1674501847400,1674514060275
33qr3gs8-41u6-32i6-2672-h361u7j631ht,inc:d1db2abf3de145b8ae7e7d552e8f5a1a:49c00caa0fef42ef8bec733e43b630be,crowdstrike,fb18f3f11a814b55be8b6bbae3766dbf,1675497186459,High,Open,1674193104434,
33qr3gs8-41u6-32i6-2672-h361u7j631ht,inc:5832abcda6424e12ba48a2eb3f692306:adc60ed076444b23906b8596d32271e5,crowdstrike,c4ce2860b909498d940473e87f2afd8b,1675497186459,Low,Open,1673007860287,
4d58c236-cc73-4e14-bfe0-e00bb5212b57,inc:7bb2c39824f44b198091045176d14959:5d258884af544a0e8e69fc9041f6d97c,mssentinel,6fd23e49f61645a5996e298fd90a4719,1675497186459,Critical,Open,1670410598294,
33qr3gs8-41u6-32i6-2672-h361u7j631ht,inc:c00ded6f52884981825163931f762dd9:e0fc779001b843e2a30fadb849a12b9c,mssentinel,79bd2508ae334dbd8a0da2d14e4f5c2e,1675497186459,High,Open,1672018855134,
4d58c236-cc73-4e14-bfe0-e00bb5212b57,inc:b6312a9bf2974e3a9ec74e3bc7b00f6f:e61baa6a798a4bbaaae85ba6dcc0d0bd,crowdstrike,27ef37363bbf45cf959684196a441edd,1675497186459,High,Open,1671488336609,
33qr3gs8-41u6-32i6-2672-h361u7j631ht,inc:97309ee2f2f841f29edec6f87d656826:e5f6398be490428a8b58c563ae222b5d,mssentinel,3fb80d049e334afa81700979eaeca2ac,1675497186459,High,Open,1670408753628,
4d58c236-cc73-4e14-bfe0-e00bb5212b57,inc:6f6e904783d14455bf3d39ce73313b63:520cbfe01cc94f2a88186c2a21c6399a,crowdstrike,6d903364b8b9446ba8bf86e8d0530bd5,1675497186459,Low,Closed,1674459012730,1674485377491
